 001 002 003 004 005 006 007 008 009 010 011 012 013 014 015 016 017 018 019 020 021 022 023 024 025 026 027 028 029 030 031 032 033 034 035 036 037 038 039 040 041 042 043 044 045 046 047 048 049 050 051 052 053 054 055 056 057 058 059 060 061 062 063 064 065 066 067 068 069 070 071 072 073 074 075 076 077 078 079 080 081 082 083 084 085 086 087 088 089 090 091 092 093 094 095 096 097 098 099 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189
001  78.12353358623764                                                      136.65762218039637                                                                                                                                    
002 78.12353358623764  74.04320495494505                                                    134.25195901736407                                                                                                                                      
003  74.04320495494505  85.8429898127972                                                  136.20410860175977                                                                                                                                       
004   85.8429898127972  89.1284068072576                                                134.51919008082078                                                                                                                                        
005    89.1284068072576  86.75217576522215                                              133.4655371247575                                                                                                                                         
006     86.75217576522215  75.99598147270682                                            135.21680110104646                                                                                                                                          
007      75.99598147270682  73.85903465385937                                          132.66747792884286                                                                                                                                           
008       73.85903465385937  75.90310929072672                                        131.442441395464                                                                                                                                            
009        75.90310929072672  73.04793015548084                                      135.00696167235222                                                                                                                                             
010         73.04793015548084  76.47037661735419                                    134.39000409256627                                                                                                                                              
011          76.47037661735419  76.05302426596856                                  134.89574381721627                                                                                                                                               
012           76.05302426596856  74.92552969449066                                134.47719100278687                                                                                                                                                
013            74.92552969449066  73.94363799543538                              136.3636993484703                                                                                                                                                 
014             73.94363799543538  76.76579055803441                            134.2711555025872                                                                                                                                                  
015              76.76579055803441  76.08720523189157                          134.25905742258115                                                                                                                                                   
016               76.08720523189157  71.44552470239121                        132.60115987426354                                                                                                                                                    
017                71.44552470239121  76.34967583428241                      135.76233277312232                                                                                                                                                     
018                 76.34967583428241  51.365186653997405                    136.4940584787485                                                                                                                                                      
019                  51.365186653997405  65.310268717867                  136.04640678827204                                                                                                                                                       
020                   65.310268717867  81.13538623806527                135.8668101487629                                                                                                                                                        
021                    81.13538623806527  81.18551841307652              135.54501724519412                                                                                                                                                         
022                     81.18551841307652  76.37308295466396            135.80256440877696                                                                                                                                                          
023                      76.37308295466396  77.50438503723525          132.16956533181164                                                                                                                                                           
024                       77.50438503723525  33.98877020428948                                                                                                                                                                   
025                        33.98877020428948  160.25998159241132      65.16868419724322                                                                                                                                                             
026                         160.25998159241132  141.69094431190715   65.802911789677                                                                                                                                                               
027                          141.69094431190715  63.477046245079805                                                                                                                                                                
028                           63.477046245079805  68.92219744030209                                                       183.17999481384427                                                                                                         
029                            68.92219744030209  74.05522938996276                                                     180.56042894277815                                                                                                          
062                                                   136.4084308244913          88.64458810327902  74.01828220108872                                          137.10465236453496                                                                                     
063                                                  137.6338508507264            74.01828220108872  78.5968078232188                                        138.45477275991598                                                                                      
064                                                 141.85418569784974              78.5968078232188  75.14602916987698                                      136.88196740257635                                                                                       
065                                                136.39934823891198                75.14602916987698  75.94813822602893                                    139.04388947379184                                                                                        
066                                               138.39779080606735                  75.94813822602893  73.80698408687358                                  137.74582171521584                                                                                         
067                                              138.6508571917244                    73.80698408687358  75.0893660913448                                134.98556404297457                                                                                          
068                                             138.55666061218406                      75.0893660913448  76.22592537975508                              135.95107686223014                                                                                           
069                                            137.9796742277644                        76.22592537975508  74.1660468138892                            136.01732977823082                                                                                            
070                                           139.60722939733475                          74.1660468138892  75.67371141948826                          135.07815071283727                                                                                             
071                                          138.8755709259192                            75.67371141948826  76.82565001352104                        135.54255457235567                                                                                              
072                                         140.6679416213944                              76.82565001352104  70.93971313728296                      134.04411363428076                                                                                               
073                                        136.88629624619122                                70.93971313728296  75.0658550873831                    135.2125800360306                                                                                                
074                                       137.50461119540685                                  75.0658550873831  47.861630770378014                  136.69649776054973                                                                                                 
075                                      137.40356618370572                                    47.861630770378014  67.91348687852798                                                                                                                 
076                                     137.10092049289827                                      67.91348687852798  78.9388022457905               135.83625178868846                                                                                                  
077                                    138.1388591237094                                        78.9388022457905  78.67496806481708             135.56238195015595                                                                                                   
078                                   137.67851030571174                                          78.67496806481708  80.74892507024481          89.09215734283235                                                                                                     
079                                  138.76554183225738                                            80.74892507024481  74.46774066668051        89.85948642185751                                                                                                      
080                                 138.764443932875                                              74.46774066668051  78.12950339020466      88.93812062327382                                                                                                       
081                               177.31807832254447                                                 78.12950339020466  72.03227124004913                                                                                                           
082                              178.17466963628695                                                   72.03227124004913  74.26032184147874   89.16052097200864                                                                                                        
083                             180.56042894277815                                                     74.26032184147874  69.56191558604459                                                                                                         
084                            183.17999481384427                                                       69.56191558604459  89.36519065049886                                                                                                        
085                                                                                    89.36519065049886  144.96079642441248                                                   331.6247048999817                                                    
086                                                                                  89.16052097200864   144.96079642441248  148.67006356358365                                                 220.66753023496685                                                      
087                                                                                88.93812062327382      148.67006356358365  76.94814227777039                                              215.1369640484871                                                        
088                                                                               89.85948642185751        76.94814227777039  80.56626651396971                                            213.60005266853287                                                         
089                                                                              89.09215734283235          80.56626651396971  46.95804936323493                                                                                                   
090                                                                                         46.95804936323493  77.60395415183426                                        135.1388730158719                                                          
091                                                                             135.56238195015595             77.60395415183426  78.60033078810797                                      136.11156049358934                                                            
092                                                                            135.83625178868846               78.60033078810797  103.81222471366276                                    136.07950911140156                                                             
093                                                                          136.69649776054973                  103.81222471366276  75.16432997107059                                  137.2442235578604                                                              
094                                                                         135.2125800360306                    75.16432997107059  74.28145461688275                                137.06707153798834                                                               
095                                                                        134.04411363428076                      74.28145461688275  73.83583411867163                              136.25868082437913                                                                
096                                                                       135.54255457235567                        73.83583411867163  76.1741012418264                            136.74489569998576                                                                 
097                                                                      135.07815071283727                          76.1741012418264  76.15893972476229                          137.30398573967184                                                                  
098                                                                     136.01732977823082                            76.15893972476229  74.47589811475929                        136.03090567955508                                                                   
099                                                                    135.95107686223014                              74.47589811475929  75.37291622326954                      136.93505760030928                                                                    
100                                                                   134.98556404297457                                75.37291622326954  74.41817519934222                    138.1994175096264                                                                     
101                                                                  137.74582171521584                                  74.41817519934222  75.08457165090577                  136.94254707723232                                                                      
102                                                                 139.04388947379184                                    75.08457165090577  74.75227153739213                135.57052961466212                                                                       
103                                                                136.88196740257635                                      74.75227153739213  77.83642656237495              136.30005759353145                                                                        
104                                                               138.45477275991598                                        77.83642656237495  76.401123682836            134.10154846235005                                                                         
105                                                              137.10465236453496                                          76.401123682836  87.75599409726951          135.92361457818885                                                                          
106                                                             137.37298933924384                                            87.75599409726951  85.97261249956289        135.63492470599164                                                                           
107                                                            136.04864130155792                                              85.97261249956289  87.22858763043227      136.08308124083624                                                                            
108                                                           139.32187373129892                                                87.22858763043227  75.07804272888312    134.29490273275454                                                                             
109                                                          137.417549461486                                                  75.07804272888312  76.8471372270952  133.84786923967084                                                                              
110                                                         137.4420681596432                                                    76.8471372270952  133.44398262941647                                                                              
111                                                                                                              133.44398262941647  78.78420463519323                                                  202.40637860502332                           
112                                                                                                             133.84786923967084  78.78420463519323  73.91144769249212                                                190.1996950575895                             
113                                                                                                            134.29490273275454    73.91144769249212  88.51440221794415                                              190.05876459663745                              
114                                                                                                           136.08308124083624      88.51440221794415  85.98176376418431                                            187.0715641138437                               
115                                                                                                          135.63492470599164        85.98176376418431  86.54457175351901                                          183.84302543202438                                
116                                                                                                         135.92361457818885          86.54457175351901  77.04892861033183                                        180.2920325471981                                 
117                                                                                                        134.10154846235005            77.04892861033183  76.50385676552523                                      179.34807080088706                                  
118                                                                                                       136.30005759353145              76.50385676552523  75.10141476696694                                    172.59400018540626                                   
119                                                                                                      135.57052961466212                75.10141476696694  76.53083038880465                                  169.88879774723213                                    
121                                                                                                     136.94254707723232                  76.53083038880465  73.53327546084155                                166.22388546776304                                     
122                                                                                                    138.1994175096264                    73.53327546084155  75.13529463574359                              163.20599406884534                                      
123                                                                                                   136.93505760030928                      75.13529463574359  76.54183757919589                            161.53411311546543                                       
124                                                                                                  136.03090567955508                        76.54183757919589  74.45107453892118                          159.02178152693412                                        
125                                                                                                 137.30398573967184                          74.45107453892118  74.76178769933215                        155.0280671362447                                         
126                                                                                                136.74489569998576                            74.76178769933215  75.34341510709476                      150.22826098973522                                          
127                                                                                               136.25868082437913                              75.34341510709476  72.39265777687675                    147.64542322740644                                           
128                                                                                              137.06707153798834                                72.39265777687675  78.93036994718837                  145.49270394078187                                            
129                                                                                             137.2442235578604                                  78.93036994718837  91.27489523412217                142.2124431967893                                             
130                                                                                            136.07950911140156                                    91.27489523412217  80.12782600320583              142.17300904180078                                              
131                                                                                           136.11156049358934                                      80.12782600320583  77.05657012870462            139.7242269615401                                               
132                                                                                          135.1388730158719                                        77.05657012870462  33.28150387227118                                                         
133                                                                                                                                   33.28150387227118  76.82546257589324         106.76539186459269                                               
134                                                                                        213.60005266853287                                            76.82546257589324  78.3465238539658       106.99468678397066                                                 
135                                                                                       215.1369640484871                                              78.3465238539658  77.87271537579763     106.28039565225546                                                  
136                                                                                                                                      77.87271537579763  74.63134730125134   103.6480342312385                                                  
137                                                                                      220.66753023496685                                                 74.63134730125134   103.7561318669891                                                   
138                                                                                     331.6247048999817                                                     144.2219969352802                                            79.80288528618509       
139                                                                                                                                        103.7561318669891 144.2219969352802  76.04455338812902                                          82.48411725902135         
140                                                                                                                                       103.6480342312385   76.04455338812902  77.93446028555017                                                 
141                                                                                                                                      106.28039565225546     77.93446028555017  76.66086159181874                                       79.92991492551475          
142                                                                                                                                     106.99468678397066       76.66086159181874  76.34200023578111                                               
143                                                                                                                                    106.76539186459269         76.34200023578111  80.33431396358596                                    81.0316086474901           
147                                                                                                                                  139.7242269615401            80.33431396358596  81.56788215958545                                 169.23051734246997             
148                                                                                                                                 142.17300904180078              81.56788215958545  79.71375665467026                               167.11753738013257              
149                                                                                                                                142.2124431967893                79.71375665467026  75.21011235199688                             166.80258301357327               
150                                                                                                                               145.49270394078187                  75.21011235199688  72.1014881954597                           167.05208169909173                
151                                                                                                                              147.64542322740644                    72.1014881954597  75.46660453472116                         168.78945731294954                 
152                                                                                                                             150.22826098973522                      75.46660453472116  73.01530319049556                       168.57433078615506                  
153                                                                                                                            155.0280671362447                        73.01530319049556  77.1221790407921                                       
154                                                                                                                           159.02178152693412                          77.1221790407921  74.14185997127403                    164.66366356910683                   
155                                                                                                                          161.53411311546543                            74.14185997127403  73.72308254542807                  161.64938137834005                    
156                                                                                                                         163.20599406884534                              73.72308254542807  76.55857757299313                159.40736275341868                     
157                                                                                                                        166.22388546776304                                76.55857757299313  74.49923825113919              157.2881257438081                      
158                                                                                                                       169.88879774723213                                  74.49923825113919  73.73226566436165            154.34630283877888                       
159                                                                                                                      172.59400018540626                                    73.73226566436165  76.91201271582995          150.7815509271608                        
160                                                                                                                     179.34807080088706                                      76.91201271582995  77.10872129662123        147.60528344202314                         
161                                                                                                                    180.2920325471981                                        77.10872129662123  85.39485523144825      146.67596599306933                          
162                                                                                                                   183.84302543202438                                          85.39485523144825  93.30703724800179    144.4140228648174                           
163                                                                                                                  187.0715641138437                                            93.30703724800179  93.82601185172479                             
164                                                                                                                 190.05876459663745                                              93.82601185172479  58.95954290867594                            
165                                                                                                                190.1996950575895                                                58.95954290867594  19.36207633493889                           
166                                                                                                               202.40637860502332                                                  19.36207633493889                           
167                                                                                                                                                              144.4140228648174      64.93180499570296                        
168                                                                                                                                                             146.67596599306933      64.93180499570296  74.78412933236577                        
169                                                                                                                                                            147.60528344202314        74.78412933236577  76.23745077060218                       
170                                                                                                                                                           150.7815509271608          76.23745077060218  75.02307178461838                      
171                                                                                                                                                          154.34630283877888            75.02307178461838  75.36774243666856                     
172                                                                                                                                                         157.2881257438081              75.36774243666856  73.28596727887263                    
173                                                                                                                                                        159.40736275341868                73.28596727887263  75.06938723607648                   
174                                                                                                                                                       161.64938137834005                  75.06938723607648  74.59120993790081                  
175                                                                                                                                                      164.66366356910683                    74.59120993790081  127.05246514727692                 
176                                                                                                                                                    168.57433078615506                       127.05246514727692  98.7689855167096                
177                                                                                                                                                   168.78945731294954                         98.7689855167096  73.44537902414275               
178                                                                                                                                                  167.05208169909173                           73.44537902414275  74.6859832900391              
179                                                                                                                                                 166.80258301357327                             74.6859832900391  64.78171655644827             
180                                                                                                                                                167.11753738013257                               64.78171655644827  79.10196268108646            
181                                                                                                                                               169.23051734246997                                 79.10196268108646  85.95271083566834           
182                                                                                                                                                                                 85.95271083566834  89.43392253502017      153.30189757468762    
183                                                                                                                                              81.0316086474901                                    89.43392253502017  150.83575438204292         
184                                                                                                                                            79.92991492551475                                       150.83575438204292  157.88071098142422    88.38285636932075     
185                                                                                                                                          82.48411725902135                                          157.88071098142422  141.5392853592245  87.10652099584742      
186                                                                                                                                         79.80288528618509                                            141.5392853592245  88.15482119543994      
187                                                                                                                                                                                      88.15482119543994  144.17423486878621    
188                                                                                                                                                                                     87.10652099584742  144.17423486878621  156.1427891386599    
189                                                                                                                                                                                  153.30189757468762  88.38285636932075    156.1427891386599     
